POWER: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 920 460 1840 460 920 460 1840 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 920 460 1840 460 920 460 1840 460 920 460 1840 460 6900
ANTENNA: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 920 460 920 460 1840 460 920 460 1840 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 1840 460 1840 460 920 460 1840 460 920 460 6900
CLEAR: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 6900
MENU: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 920 460 1840 460 920 460 920 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 1840 460 920 460 1840 460 1840 460 1840 460 6900
PIP FREEZE: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 920 460 1840 460 1840 460 920 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 1840 460 6900
RESET: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 1840 460 920 460 920 460 1840 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 920 460 1840 460 1840 460 920 460 1840 460 6900
PIP MOVE: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 1840 460 920 460 1840 460 920 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 920 460 1840 460 920 460 1840 460 1840 460 6900
REC*VCR+: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 1840 460 920 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 920 460 1840 460 920 460 920 460 920 460 6900
GUIDE: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 1840 460 1840 460 920 460 1840 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 920 460 1840 460 6900
PIP ON/OFF: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 1840 460 1840 460 920 460 1840 460 1840 460 920 460 920 460 920 460 920 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 920 460 920 460 6900
CHANNEL - PREVIOUS: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 920 460 920 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 920 460 1840 460 1840 460 920 460 1840 460 1840 460 920 460 920 460 920 460 6900
CHANNEL - DOWN: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 920 460 1840 460 1840 460 920 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 920 460 1840 460 920 460 920 460 1840 460 1840 460 6900
CHANNEL - UP: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 920 460 1840 460 1840 460 920 460 1840 460 920 460 920 460 920 460 920 460 1840 460 1840 460 920 460 1840 460 920 460 920 460 1840 460 920 460 6900
VOLUME - DOWN: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 920 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 920 460 920 460 1840 460 1840 460 920 460 1840 460 920 460 920 460 920 460 1840 460 6900
VOLUME - UP: 3680 3680 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 1840 460 920 460 1840 460 1840 460 1840 460 1840 460 920 460 920 460 920 460 920 460 1840 460 1840 460 920 460 1840 460 920 460 920 460 920 460 920 460 6900
