POWER: 2400 600 600 600 600 1200 600 600 600 1200 600 600 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
1: 2400 600 600 1200 600 1200 600 1200 600 1200 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
2: 2400 600 600 600 600 1200 600 1200 600 1200 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
3: 2400 600 600 1200 600 600 600 1200 600 1200 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
4: 2400 600 600 600 600 600 600 1200 600 1200 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
5: 2400 600 600 1200 600 1200 600 600 600 1200 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
6: 2400 600 600 600 600 1200 600 600 600 1200 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
7: 2400 600 600 1200 600 600 600 600 600 1200 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
8: 2400 600 600 600 600 600 600 600 600 1200 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
9: 2400 600 600 1200 600 1200 600 1200 600 600 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
0: 2400 600 600 600 600 1200 600 1200 600 600 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
ENTER/JUMP: 2400 600 600 600 600 600 600 1200 600 600 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
ENTER: 2400 600 600 600 600 600 600 1200 600 600 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
JUMP: 2400 600 600 600 600 600 600 1200 600 600 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
CHANNEL +: 2400 600 600 1200 600 1200 600 1200 600 1200 600 600 600 1200 600 1200 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 600 600 1200 600 600 600 600 600 1200 600 1200 600 600
